,weight,CONS_Total,vatax,table_row
11883,4800.865898653466,253125.9763096799,8448.549586220652,4
6070,4547.623343457116,253239.8623938142,15997.341294859874,4
362,2307.802957351234,253320.353014351,14178.17369294231,4
8665,814.1182794629115,253374.73653701926,11685.61218067531,4
541,602.4971615216244,254346.2620856338,7421.065354482141,4
11988,4800.865898653466,254467.98423685078,9818.529838648577,4
5781,4547.623721098905,254577.2238088455,14044.971936132697,4
5812,4547.623721098905,254951.8479551564,6735.314979411761,4
9542,1640.3389712028288,255205.33344907837,15443.464769296992,4
531,602.4972370499821,255222.21911761613,16555.879045324124,4
7061,4547.623343457116,255369.22502479717,15516.699635603907,4
10932,1079.7404360090336,255660.18152474397,16758.745640043853,4
7129,4547.623343457116,255696.2027330674,9660.929239434916,4
5300,7785.999363280933,255885.83269267145,20075.467512395353,4
5143,7785.998859758548,255969.89053150348,12919.147120860704,4
157,2307.802957351234,256116.99488173827,15120.240784161979,4
6209,4547.623343457116,256412.08420007108,26042.146251409707,4
6565,1324.2290027865074,256444.79951166039,12604.75313757583,4
7205,3272.132160492847,256633.40208375757,11641.334786113008,4
10896,4800.8665280564455,256762.89228685654,14958.97728000494,4
11822,4800.8665280564455,256772.90487774747,10747.047373001802,4
8935,3272.1324122540395,256820.5405391636,11111.637020083344,4
9286,5442.816405570072,256868.05452655006,13110.465629419845,4
10633,1640.3388453222326,257054.73477428753,17360.932449906082,4
7944,772.3876030264923,257174.0942922132,18372.58965180866,4
3084,6939.214439708846,257186.82745375426,12036.902280449589,4
7881,3272.132160492847,257393.99817567237,11101.901789606647,4
13113,2305.327641308141,257789.14680376436,3586.2268433301656,4
3417,6939.214439708846,257881.42553252567,19453.58532604989,4
8994,1640.3389712028288,258246.57945706075,16454.81894558123,4
13428,517.700819750281,258255.18161345343,9946.151665349458,4
10812,4800.8665280564455,258481.7294847434,13365.670511820746,4
6596,4547.623721098905,258489.50254827176,18392.024243693002,4
1777,598.8519238057842,258533.55134016438,20221.868528177878,4
13084,2305.327641308141,258566.44062747783,9011.958513771924,4
7223,814.1182794629115,259420.4573875781,11588.115182517973,4
9917,1640.3389712028288,259511.05721480367,17394.54241196838,4
12504,4800.8665280564455,259580.58843864163,14142.472746721021,4
8599,3272.132160492847,259612.1958184073,14959.154799679054,4
260,2307.802957351234,259864.04178801493,22039.925284357338,4
1267,598.8518860416053,260113.01322045154,8710.320047550638,4
11715,4800.8665280564455,260323.87466195045,14618.433259781279,4
3675,7771.830243376004,261225.37319171045,16098.293429420853,4
13353,2305.327641308141,261231.5373279714,13104.05243845024,4
6064,4547.623343457116,261234.92753755048,12825.007227724167,4
1376,2307.802957351234,261297.61249446485,18841.55553531389,4
1711,598.8519238057842,261443.17934318673,9954.607779313052,4
4774,7785.998859758548,261526.51586291532,23615.128804516826,4
13558,517.7007819861022,261636.45348565522,3146.79503938378,4
13120,2305.327641308141,261794.81435162405,3492.6959368231883,4
2876,6939.214439708846,262278.49192306434,13860.61437170545,4
13298,517.700819750281,262845.9874902601,14952.53275023456,4
905,2307.8033349930224,262906.6731582454,12634.276030424015,4
9398,5442.816405570072,263013.23149942927,18912.420394049863,4
173,2307.8033349930224,263316.1461456027,10457.65665270347,4
13116,2305.327641308141,263343.14460057655,4166.395987171212,4
7204,3272.132160492847,263381.6859510774,9923.191504362963,4
13029,517.700819750281,263917.8945259007,14864.25261723007,4
10851,4800.8665280564455,264069.1495932586,13083.154053939867,4
10385,5442.816405570072,264076.0978829834,19126.895339977847,4
1292,2307.802957351234,264204.5463795857,11865.214551831647,4
13051,2305.327641308141,264312.2824576679,9724.799665501965,4
7893,3272.1324122540395,264430.07941584865,11516.288785728662,4
7703,814.1182794629115,264518.0087701968,14582.611318471325,4
12450,4800.8665280564455,264801.49073885824,12007.164853339062,4
7126,4547.623343457116,264913.33636696823,8885.543063116756,4
7239,814.1182794629115,264913.5225138336,11995.140911355127,4
11175,1079.7404360090336,266524.6343728807,21940.479328519556,4
6889,4547.623343457116,266529.80710788956,16086.928805315081,4
9604,5442.816405570072,266601.6884359028,13081.19890329639,4
12184,1090.7787796066118,266615.0015165244,17215.10406483841,4
7066,4547.623343457116,266691.28951360076,13767.16406321143,4
7840,3272.1324122540395,266783.6165689521,14403.057201936263,4
10825,4800.8665280564455,266793.0760514858,7825.469598492725,4
7203,3272.132160492847,267016.3053427236,14412.915878226771,4
10412,1526.2924098784906,267161.50902464933,13199.296041196358,4
11223,1079.7404360090336,267296.7375628481,21593.201821314495,4
1740,2307.802957351234,267298.62945935485,15615.265940110388,4
6891,4547.623343457116,267349.83774606953,15113.321096619002,4
1503,598.8519238057842,267552.2431082341,12294.443048269113,4
14307,541.1050437126495,267777.91471810424,12218.332936374984,4
822,598.8518860416053,267853.1860295334,14201.206109962095,4
11270,4800.865898653466,267907.8129750256,20128.15881686747,4
10975,4800.8665280564455,268166.41750774527,9706.43076442189,4
769,2307.8033349930224,268173.61101016775,12903.972607382853,4
5944,4547.623343457116,268756.0967813291,12996.017829804672,4
11257,4800.865898653466,268957.98020463914,11027.62870705685,4
4823,7785.998859758548,268976.07045818074,10489.143967740927,4
6447,4547.623343457116,269193.38976400904,14701.032100960896,4
10390,5442.816405570072,269216.4970335472,18480.03666528736,4
1738,2307.8033349930224,269578.0880354841,10088.293632524554,4
6175,4547.623721098905,269630.59326468577,12456.246689773761,4
5921,4547.623343457116,269638.42396214744,16291.969935498375,4
613,602.4972370499821,269753.0904312173,7083.478384607359,4
7479,814.1182794629115,269972.808167811,20207.573186345187,4
12873,2305.327641308141,269976.57764183474,22820.349668776726,4
13570,517.7007819861022,270977.39268376626,3851.2265053059505,4
7329,814.1184053435077,271128.484872617,19140.79276066807,4
6451,4547.623343457116,271154.0890159744,13853.957187040116,4
325,598.8518860416053,271433.2806760548,13245.661878296982,4
9675,5442.816405570072,271567.2277156139,16097.965885079419,4
7842,3272.1324122540395,272284.28686858236,15214.073624464343,4
37,2307.802957351234,272299.86020171933,25854.95651254227,4
9850,5442.816405570072,272331.3390685528,16654.938567428897,4
10360,1640.3389712028288,272595.9003009645,17406.820301233653,4
8649,3272.132160492847,272932.2569474515,5165.798890343958,4
840,2307.802957351234,273120.06653540523,13001.042359182087,4
1227,2307.802957351234,273538.6482601418,9191.300565696536,4
12311,1090.7787796066118,273649.14432347775,10065.418574041461,4
5782,4547.623721098905,273752.5381679503,13751.261214325334,4
7831,3272.1324122540395,273759.5798890826,11500.762476153745,4
492,602.4972370499821,273809.7819088,12396.506629965763,4
1275,598.8518860416053,274100.4967757965,13530.60980801185,4
693,2307.802957351234,274108.43665555416,14596.569164924033,4
5554,4547.623343457116,274228.63956196996,20623.42406647473,4
7808,814.1182794629115,274393.6530305274,20170.533539883334,4
5675,1324.229128667104,274557.995666102,23170.076529238177,4
199,2307.802957351234,274930.808448541,14696.120257943287,4
1228,2307.802957351234,275221.5591130116,14905.218208475064,4
8803,814.1182794629115,276204.0565874409,16700.175871259464,4
11311,4800.865898653466,276487.8983394083,15130.54666217347,4
8829,3272.132160492847,276752.70300632576,14066.332611695632,4
7165,4547.623343457116,277583.44065733015,15627.811343899684,5
12188,1090.7787796066118,277715.83761532686,15875.6675060304,5
12179,1090.7787796066118,277802.3064140401,17607.719520472492,5
11315,4800.865898653466,277942.4893226557,22449.290664507385,5
5651,1324.2290027865074,278032.51280587533,8982.703314201495,5
7529,814.1182794629115,278054.70724449644,12927.916159612429,5
5527,4547.623343457116,278224.85621868976,10320.916959932592,5
9972,5442.816405570072,278404.262419688,16234.725872471445,5
9396,5442.816405570072,278559.94491864386,7977.466060177462,5
6270,1324.229128667104,278737.7445290041,17393.35314828349,5
4581,7771.830243376004,278787.54239523876,18316.736642828182,5
10485,1640.3388453222326,278815.6219339308,18467.26659655054,5
7249,814.1182794629115,278819.80844852806,13460.667289095069,5
12357,4800.8665280564455,278961.78302072285,11855.875706785771,5
3186,6939.214439708846,278974.8777367524,17868.45389550931,5
2176,2950.229418801961,279414.61748846987,22168.452249022903,5
9674,5442.816405570072,279417.79988391825,18254.82355105053,5
9441,5442.816405570072,279608.3355196173,16225.84799149969,5
12584,4800.865898653466,280172.27818750753,11943.162513579915,5
917,2307.8033349930224,280440.3207242764,15316.750892998904,5
11917,1079.7404360090336,280472.4865446382,7597.320912391494,5
8516,3272.1324122540395,280935.9099052269,11293.727029310552,5
12594,2305.327641308141,281053.8088862089,13224.540223052778,5
12085,4800.8665280564455,281416.5661698523,15010.723065793383,5
2170,2950.229418801961,281543.0529648734,15285.681101800728,5
12277,1090.7787166663138,281584.1019517995,22515.58851752749,5
4635,7785.998859758548,281644.9325761911,16908.790842270548,5
8520,3272.1324122540395,281715.5788913476,17537.287632185886,5
9945,5442.816405570072,281795.1436750208,13898.391762602083,5
4164,7785.998859758548,281986.0288082503,23632.62199198775,5
9872,1640.3388453222326,282057.4626678373,21734.26887384445,5
476,602.4972370499821,282355.2403764758,24362.646432455334,5
12514,4800.8665280564455,282652.65295087843,13526.62221997829,5
4673,7785.998859758548,283025.61967413797,15865.042815714482,5
8258,3272.132160492847,283135.4141069814,12753.580885606772,5
8795,814.1182794629115,283183.2937449476,15311.894162832814,5
8367,3272.132160492847,283199.2624818045,16433.781307008765,5
10250,5442.816405570072,283468.0155984344,6322.005648349094,5
4812,10143.092126868612,283748.82172459725,16933.813276673594,5
4814,7785.998859758548,283837.26654388127,12793.04366309114,5
3085,6939.214439708846,283954.65016359085,14581.662136290463,5
13050,517.7008952786388,284033.22900114325,15198.861093762454,5
1730,2307.8033349930224,284100.4817912665,16141.713832452959,5
7827,3272.1324122540395,284317.9227559379,18971.10745062973,5
846,2307.802957351234,284399.35848236014,13350.755852207465,5
827,598.8518860416053,284548.19001399283,13606.18257108815,5
10389,5442.816405570072,284791.77218343003,17788.53479954537,5
361,2307.802957351234,284986.7592350348,16439.408383559097,5
7207,3272.132160492847,285525.5040608989,15561.78354725791,5
9594,5442.816405570072,285584.90280969,10184.651010934094,5
4390,7785.998859758548,285678.9785716516,12806.034745433117,5
1935,6939.214439708846,285821.6136072438,11287.367751224767,5
11473,1079.74056188963,285866.6038727055,18035.922748613462,5
945,2307.8033349930224,285930.92835393414,23542.75476006984,5
5923,4547.623343457116,286300.12560317,12617.837293350487,5
12098,1079.7404360090336,286493.44628235494,12572.764120938718,5
7449,3272.132160492847,286869.816629453,13276.486288549375,5
13703,2305.327641308141,286914.07015018794,11850.370986422498,5
7891,3272.132160492847,287104.2532134765,14828.19502077422,5
12521,4800.8665280564455,287177.7902970221,15889.314296823382,5
324,598.8518860416053,287199.39931991417,11279.296978003034,5
12695,2305.327641308141,287363.18530242995,10645.952226129913,5
7296,3272.1324122540395,287456.0260421892,16641.961804076574,5
7661,3272.1324122540395,287748.0940537072,17251.714964952844,5
5190,7785.998859758548,287887.6611234135,18639.70258141661,5
6073,4547.623343457116,288189.94585639704,12999.198524288951,5
6144,4547.623721098905,288232.7095189692,14051.675979691634,5
8699,3272.132160492847,288298.65204602765,20556.24445030599,5
9234,1640.3388453222326,288911.6336737014,13940.424482259456,5
1625,2307.802957351234,288946.07799782313,14508.803244463039,5
12190,1090.7787796066118,289121.9509935939,14944.866237887958,5
9222,5442.816405570072,289178.11723047285,17273.85011828406,5
7166,4547.623343457116,289289.4115774814,14397.81568208083,5
6808,1324.2290027865074,289620.4308205787,18491.627350442137,5
14188,517.7008952786388,290201.6171317479,15538.559613751635,5
1374,2307.802957351234,290218.8965725009,13500.59591700877,5
35,2307.802957351234,290254.4012232729,24626.75350947241,5
8436,3272.1324122540395,290520.06430193764,4378.176206640597,5
8503,814.1182794629115,290733.15592607355,19894.397158420703,5
1988,3422.676164229016,291044.4149634619,21501.888102961486,5
5841,1324.2290027865074,291475.99290276424,23102.650948624825,5
1924,6939.214439708846,291818.43152842065,24669.139107760908,5
10905,4800.8665280564455,292002.0116996058,21212.089793727333,5
5671,4547.623343457116,292162.3213953595,10624.41558462006,5
8650,3272.132160492847,292320.7774826095,6500.470841145374,5
8645,3272.132160492847,292425.0555246926,6844.159884254461,5
12406,1079.7404360090336,292480.91032354673,14912.635445110704,5
12430,4800.865898653466,292878.8314660085,18561.201602844012,5
7834,3272.1324122540395,293172.7108297165,13538.796045986328,5
6467,4547.623343457116,293607.7396469248,20763.096217383954,5
7390,3272.132160492847,293654.97082118195,18293.955345089278,5
10024,1640.3389712028288,293671.0759400682,13265.634462183923,5
1066,2307.8033349930224,294199.66160749574,21871.854138751285,5
13284,2305.327641308141,294259.8693792018,16434.9857130252,5
1553,2307.8033349930224,294280.98099796823,18366.60759019041,5
3808,7771.828984570042,294547.7274854097,20061.227629051315,5
11821,4800.8665280564455,294646.0203121762,19517.085910513175,5
5949,4547.623343457116,294810.08013894386,15396.059570580335,5
13322,2305.327641308141,294923.93404214975,13300.202122704084,5
5553,1324.229128667104,295029.60814600426,14640.44523400408,5
5038,10143.090238659672,295333.69873920217,11792.558119010146,5
14214,2305.327641308141,295344.88008024043,22393.93581317662,5
11094,4800.8665280564455,295404.67081137316,12024.336382606361,5
6846,4547.623721098905,295432.31899050204,14234.793448020751,5
7675,3272.1324122540395,295640.13406695426,12639.363209469819,5
13462,517.700819750281,295659.5219789323,21552.342029504234,5
11275,1079.7404360090336,295734.02726179786,22897.649660446117,5
11200,4800.865898653466,296168.6551342124,9228.879214726063,5
750,598.8518860416053,296177.3539204212,13411.434253305579,5
7502,3272.132160492847,296205.0862236144,28203.645277230728,5
7822,3272.1324122540395,296206.1171908688,14108.667921108405,5
6882,4547.623343457116,296289.35490956873,23171.927616040324,5
7924,3272.1324122540395,296420.44740760897,15384.540193847959,5
6193,4547.623721098905,296439.312676465,12172.560209350328,5
12433,4800.8665280564455,296479.9535488223,19983.81022778457,5
343,598.8518860416053,296535.2141096062,16372.20854181748,5
7168,4547.623343457116,296677.91000090446,18298.36931683697,5
13602,2305.327641308141,296822.0163173554,9559.403593774856,5
7270,3272.1324122540395,296897.4451703802,17081.24513799908,5
7837,3272.1324122540395,297236.594131995,12094.889719431245,5
5089,7785.998859758548,297307.65200595674,17746.231581984044,5
12871,2305.327641308141,297550.7347539022,20485.318449484235,5
717,598.8518860416053,297736.6990521574,17672.978566357753,5
11701,1079.7404360090336,297770.81762473186,12295.500011649188,5
